suburb,address,rooms,type,price,method,seller,date,distance,postcode,bedroom,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longitude,region_name,property_count
Donvale,6 Yileen Ct,5,h,2620000,S,Barry,27-05-2017,16.1,3111,5,4,3,4077,0,1196,Manningham,-37.781818,145.190308,Eastern Metropolitan,4790
Edithvale,91 Edithvale Rd,6,h,1850000,S,O'Brien,27-05-2017,26.999998,3196,6,4,4,840,547,2011,Kingston,-38.03548,145.11763,South-Eastern Metropolitan,2546
Edithvale,24 Tudor Ct,2,u,612500,S,Ray,27-05-2017,26.999998,3196,2,1,2,421,88,1975,Kingston,-38.03093,145.11618,South-Eastern Metropolitan,2546
Elsternwick,111 Nepean Hwy,3,h,1060000,S,Biggin,27-05-2017,7.2,3185,3,2,1,306,0,1196,Glen Eira,-37.895069,145.004776,Southern Metropolitan,4898
Elsternwick,1/6 Parnell St,4,t,1970000,S,Gary,27-05-2017,7.2,3185,4,2,2,470,0,1196,Glen Eira,-37.893589,145.012665,Southern Metropolitan,4898
Eltham,17 Beard St,6,h,855000,S,Morrison,27-05-2017,18,3095,6,3,3,804,214,1980,Nillumbik,-37.708721,145.161026,Eastern Metropolitan,6990
Eltham,5 Souter St,3,h,855000,S,Barry,27-05-2017,18,3095,3,1,1,654,104,1985,Nillumbik,-37.73209,145.138443,Eastern Metropolitan,6990
Eltham North,45 Parry Rd,4,h,895000,SP,Buckingham,27-05-2017,18,3095,4,3,2,792,233,1995,Nillumbik,-37.689659,145.146484,Eastern Metropolitan,2346
Eltham North,99 Weidlich Rd,4,h,925000,S,Barry,27-05-2017,18,3095,4,2,2,796,0,1196,Banyule,-37.697708,145.134903,Eastern Metropolitan,2346
Elwood,1/203 Brighton Rd,2,u,902000,S,RT,27-05-2017,7.2,3184,2,1,0,702,86,1940,Port Phillip,-37.87944,144.993744,Southern Metropolitan,8989
Elwood,50 John St,2,h,1410000,S,Chisholm,27-05-2017,7.2,3184,2,1,1,249,117,1930,Port Phillip,-37.879639,144.985596,Southern Metropolitan,8989
Elwood,2/25 Kingsley St,2,u,660000,S,Chisholm,27-05-2017,7.2,3184,2,1,1,0,0,1196,Port Phillip,-37.88945,144.990143,Southern Metropolitan,8989
Elwood,2/481 St Kilda St,3,t,1360000,S,hockingstuart,27-05-2017,7.2,3184,3,2,2,797,175,1997,Port Phillip,-37.8867,144.991409,Southern Metropolitan,8989
Epping,12 Cabot Dr,3,h,500000,S,Harcourts,27-05-2017,19.6,3076,3,2,2,553,117,1975,Whittlesea,-37.64463,145.04155,Northern Metropolitan,10926
Epping,7 Cavalier Ct,3,h,573000,S,Love,27-05-2017,19.6,3076,3,2,2,637,125,1990,Whittlesea,-37.640968,145.057571,Northern Metropolitan,10926
Epping,2/12 Chettam St,3,u,380500,SP,Iconek,27-05-2017,19.6,3076,3,2,1,156,0,2013,Whittlesea,-37.634899,145.040421,Northern Metropolitan,10926
Epping,18 Grimwade Ct,3,h,528000,S,Ray,27-05-2017,19.6,3076,3,2,1,525,125,1196,Whittlesea,-37.6507,145.046814,Northern Metropolitan,10926
Epping,53 Hayston Bvd,3,h,465000,S,Harcourts,27-05-2017,19.6,3076,3,2,1,606,111,2005,Whittlesea,-37.628578,145.037354,Northern Metropolitan,10926
Epping,13 Orlit Ct,4,h,545000,PI,Barry,27-05-2017,19.6,3076,4,2,2,635,157,1985,Whittlesea,-37.640511,145.057434,Northern Metropolitan,10926
Epping,14A Supply Dr,2,h,452500,S,Barry,27-05-2017,19.6,3076,2,1,1,279,0,1196,Whittlesea,-37.657909,145.026428,Northern Metropolitan,10926
Essendon,100 Bradshaw St,2,h,1980000,S,Barry,27-05-2017,7.5,3040,2,1,6,856,105,1950,Moonee Valley,-37.740219,144.895569,Western Metropolitan,9264
Essendon,1/7 Mary St,3,t,830000,VB,Nelson,27-05-2017,7.5,3040,3,2,1,176,134,2011,Moonee Valley,-37.749359,144.896683,Western Metropolitan,9264
Essendon,1B Ogilvie St,3,h,886000,S,Nelson,27-05-2017,7.5,3040,3,2,1,173,107,2007,Moonee Valley,-37.753819,144.891663,Western Metropolitan,9264
Essendon,4/18 Shaftesbury St,1,u,280000,S,Frank,27-05-2017,7.5,3040,1,1,1,28,0,1970,Moonee Valley,-37.75209,144.922546,Western Metropolitan,9264
Essendon,1/10 Winifred St,3,h,850000,PI,Purplebricks,27-05-2017,7.5,3040,3,2,2,204,0,1196,Moonee Valley,-37.744869,144.911942,Western Metropolitan,9264
Essendon North,5/8 Keam St,2,u,445000,PI,Barry,27-05-2017,8.2,3041,2,1,1,92,63,1970,Moonee Valley,-37.7388,144.899841,Western Metropolitan,1308
Essendon West,36 Ruby St,3,h,1050000,VB,Barry,27-05-2017,7.5,3040,3,3,1,846,187,1940,Moonee Valley,-37.752281,144.884293,Western Metropolitan,588
Fawkner,139 Anderson Rd,3,h,710000,S,Stockdale,27-05-2017,13.1,3060,3,2,4,491,0,1196,Moreland,-37.695438,144.964005,Northern Metropolitan,5070
Fawkner,8 James St,4,h,800000,S,Hodges,27-05-2017,13.1,3060,4,2,4,625,140,1960,Moreland,-37.711121,144.973572,Northern Metropolitan,5070
Fawkner,165 Jukes Rd,3,h,805000,S,hockingstuart,27-05-2017,13.1,3060,3,2,2,572,0,1196,Moreland,-37.70145,144.962006,Northern Metropolitan,5070
Fawkner,46 Marlborough St,2,h,786000,S,Brad,27-05-2017,13.1,3060,2,1,4,687,94,1960,Moreland,-37.71833,144.969345,Northern Metropolitan,5070
Fawkner,13A Queens Pde,3,t,577000,S,Brad,27-05-2017,13.1,3060,3,1,1,164,0,2003,Moreland,-37.719761,144.971207,Northern Metropolitan,5070
Ferntree Gully,4/4 Austin St,3,t,670000,S,Philip,27-05-2017,24.799999,3156,3,2,2,239,0,1196,Knox,-37.886002,145.286453,Eastern Metropolitan,10788
Ferntree Gully,24a Helen Rd,2,u,617000,S,Schroeder,27-05-2017,24.799999,3156,2,2,1,306,120,2011,Knox,-37.872749,145.263245,Eastern Metropolitan,10788
Fitzroy North,74 Best St,2,h,1321000,S,Woodards,27-05-2017,3.6,3068,2,1,1,167,0,1196,Yarra,-37.782188,144.983704,Northern Metropolitan,6244
Fitzroy North,710 Brunswick St,2,h,960000,S,Nelson,27-05-2017,3.6,3068,2,1,0,121,0,1196,Yarra,-37.785339,144.981247,Northern Metropolitan,6244
Fitzroy North,10/51 Delbridge St,1,u,495000,S,Jellis,27-05-2017,3.6,3068,1,1,1,0,0,1196,Yarra,-37.787369,144.98735,Northern Metropolitan,6244
Flemington,8 John St,2,h,990000,S,Nelson,27-05-2017,3.4,3031,2,1,1,180,82,1900,Moonee Valley,-37.783901,144.927277,Northern Metropolitan,3593
Footscray,7 Batman St,3,h,1100000,S,Burnham,27-05-2017,5.1,3011,3,1,0,390,0,1196,Maribyrnong,-37.79977,144.88887,Western Metropolitan,7570
Footscray,6/6 Rosamond Rd,2,t,455000,S,Biggin,27-05-2017,5.1,3011,2,1,1,43,86,2010,Maribyrnong,-37.788219,144.883606,Western Metropolitan,7570
Forest Hill,33/305 Canterbury Rd,2,h,680000,SP,Fletchers,27-05-2017,15.4,3131,2,1,1,189,73,2001,Whitehorse,-37.832829,145.175323,Eastern Metropolitan,4385
Forest Hill,2 Quentin St,5,h,1205000,S,Noel,27-05-2017,15.4,3131,5,3,2,477,0,1196,Whitehorse,-37.842522,145.172577,Eastern Metropolitan,4385
Frankston,81 Dalpura Cct,3,h,491000,S,Community,27-05-2017,38,3199,3,1,2,602,0,1196,Frankston,-38.137589,145.170547,South-Eastern Metropolitan,17055
Frankston,2 Lytham Ct,3,h,566000,S,Purplebricks,27-05-2017,38,3199,3,1,1,623,0,1196,Frankston,-38.136688,145.140488,South-Eastern Metropolitan,17055
Frankston,59 Summit Rd,3,h,740000,S,Harcourts,27-05-2017,38,3199,3,1,1,650,0,1196,Frankston,-38.158821,145.129135,South-Eastern Metropolitan,17055
Frankston South,641 Nepean Hwy,4,h,1400000,SP,U,27-05-2017,38,3199,4,3,2,1659,0,1890,Frankston,-38.161209,145.103806,South-Eastern Metropolitan,7566
Gardenvale,171 North Rd,5,h,1880000,S,Biggin,27-05-2017,7.2,3185,5,2,2,538,0,1196,Glen Eira,-37.899891,145.008835,Southern Metropolitan,534
Gladstone Park,91 Carrick Dr,3,h,755000,S,Jason,27-05-2017,12.9,3043,3,1,1,935,130,1975,Hume,-37.697441,144.890732,Western Metropolitan,3285
Gladstone Park,10 Taunton Pl,4,h,635000,S,YPA,27-05-2017,12.9,3043,4,2,2,634,0,1980,Hume,-37.683681,144.889755,Western Metropolitan,3285
Glen Iris,2/37 Aintree Rd,2,u,762000,S,Jellis,27-05-2017,7.3,3146,2,1,1,730,93,1875,Stonnington,-37.855629,145.043686,Southern Metropolitan,10412
Glen Iris,11/46 Edgar St,2,u,501000,S,hockingstuart,27-05-2017,7.3,3146,2,1,1,0,0,1196,Stonnington,-37.852852,145.046082,Southern Metropolitan,10412
Glen Iris,1 Estella St,4,h,2920000,S,Marshall,27-05-2017,7.3,3146,4,3,3,1064,0,1196,Boroondara,-37.86224,145.064056,Southern Metropolitan,10412
Glen Iris,1/25 Gardiner Pde,3,t,1501000,S,hockingstuart,27-05-2017,7.3,3146,3,2,2,313,160,1995,Boroondara,-37.853851,145.064728,Southern Metropolitan,10412
Glen Iris,42 Martin Rd,3,h,1500000,S,J,27-05-2017,7.3,3146,3,2,2,409,0,1196,Boroondara,-37.849651,145.059036,Southern Metropolitan,10412
Glen Iris,68 Martin Rd,3,h,1440000,S,Abercromby's,27-05-2017,7.3,3146,3,2,2,0,0,1196,Boroondara,-37.851391,145.05835,Southern Metropolitan,10412
Glen Iris,1a Pascoe St,3,u,1330000,S,Fletchers,27-05-2017,7.3,3146,3,2,2,296,0,1196,Boroondara,-37.859482,145.085709,Southern Metropolitan,10412
Glen Waverley,37 Brentwood Dr,4,h,1130000,S,Ray,27-05-2017,16.700001,3150,4,2,2,690,0,1196,Monash,-37.90004,145.172043,Eastern Metropolitan,15321
Glen Waverley,11 Buller Dr,4,h,1331000,S,McGrath,27-05-2017,16.700001,3150,4,2,2,762,0,1196,Monash,-37.865841,145.165024,Eastern Metropolitan,15321
Glen Waverley,19 Norfolk St,4,h,1100000,S,Harcourts,27-05-2017,16.700001,3150,4,2,2,726,101,1961,Monash,-37.89814,145.144577,Eastern Metropolitan,15321
Glen Waverley,1/14 Utah Rd,3,u,1135000,S,McGrath,27-05-2017,16.700001,3150,3,2,2,328,152,1980,Monash,-37.869308,145.150803,Eastern Metropolitan,15321
Glenroy,73 Augustine Tce,4,h,651000,PI,Eview,27-05-2017,11.2,3046,4,1,2,587,0,1196,Moreland,-37.698971,144.909973,Northern Metropolitan,8870
Glenroy,1 Dromana St,3,h,865000,S,Brad,27-05-2017,11.2,3046,3,1,1,746,152,1960,Moreland,-37.71051,144.909256,Northern Metropolitan,8870
Glenroy,7/56 Golf Links Rd,1,u,362500,SP,Brad,27-05-2017,11.2,3046,1,1,1,124,75,1980,Moreland,-37.709171,144.922913,Northern Metropolitan,8870
Glenroy,8 Kalang Rd,3,h,922000,S,Eview,27-05-2017,11.2,3046,3,1,1,584,153,1960,Moreland,-37.710159,144.921494,Northern Metropolitan,8870
Glenroy,7 Mitchell Ct,2,h,650000,S,Ray,27-05-2017,11.2,3046,2,1,2,650,0,1196,Moreland,-37.697121,144.919495,Northern Metropolitan,8870
Glenroy,73 Pecham St,3,h,963500,S,Stockdale,27-05-2017,11.2,3046,3,2,6,697,174,1960,Moreland,-37.696468,144.911301,Northern Metropolitan,8870
Glenroy,53 William St,3,h,815000,S,Barry,27-05-2017,11.2,3046,3,1,1,641,0,1196,Moreland,-37.707569,144.907822,Northern Metropolitan,8870
Greensborough,5 Glenice St,3,h,740000,S,Darren,27-05-2017,16.1,3088,3,1,3,580,142,1962,Banyule,-37.715359,145.102051,Northern Metropolitan,8524
Greenvale,17 Bolton Ct,5,h,750000,S,Stockdale,27-05-2017,20.4,3059,5,2,2,877,0,1980,Hume,-37.638229,144.886749,Northern Metropolitan,4864
Greenvale,65 Clare Bvd,4,h,730000,S,YPA,27-05-2017,20.4,3059,4,2,1,633,270,2004,Hume,-37.63958,144.902664,Northern Metropolitan,4864
Greenvale,69 Greenvale Dr,3,h,770000,S,RW,27-05-2017,20.4,3059,3,2,2,711,154,1985,Hume,-37.642971,144.887955,Northern Metropolitan,4864
Greenvale,12 Taormina St,3,h,550000,VB,Barry,27-05-2017,20.4,3059,3,2,2,392,0,2013,Hume,-37.62458,144.885468,Northern Metropolitan,4864
Hadfield,1 Mikado St,3,h,870000,S,Stockdale,27-05-2017,11.2,3046,3,1,6,700,0,1196,Moreland,-37.705688,144.940475,Northern Metropolitan,2606
Hampton,68 Littlewood St,4,h,2905000,S,Marshall,27-05-2017,13.8,3188,4,2,2,630,0,1196,Bayside,-37.935711,145.009644,Southern Metropolitan,5454
Hampton,53 Teddington Rd,2,h,1695000,S,Hodges,27-05-2017,13.8,3188,2,1,2,765,0,1196,Bayside,-37.93594,145.019501,Southern Metropolitan,5454
Hampton,28 The Avenue,4,h,2550000,SP,Hodges,27-05-2017,13.8,3188,4,2,2,726,200,1925,Bayside,-37.931671,145.001343,Southern Metropolitan,5454
Hampton Park,14 Tatterson St,3,h,561000,S,Harcourts,27-05-2017,33.299999,3976,3,2,3,646,0,1196,Casey,-38.033779,145.2621,South-Eastern Metropolitan,8256
Hawthorn,3/199 Auburn Rd,2,u,525000,SP,Marshall,27-05-2017,5.3,3122,2,1,1,279,0,1196,Boroondara,-37.826759,145.044434,Southern Metropolitan,11308
Hawthorn,328 Barkers Rd,4,h,2800000,PI,RT,27-05-2017,5.3,3122,4,2,2,750,192,1910,Boroondara,-37.815571,145.042816,Southern Metropolitan,11308
Hawthorn,36 Bell St,3,h,1870000,PI,Marshall,27-05-2017,5.3,3122,3,1,1,271,0,1196,Boroondara,-37.818161,145.039383,Southern Metropolitan,11308
Hawthorn,3 Churchill Gr,3,h,2402500,S,Marshall,27-05-2017,5.3,3122,3,2,2,273,0,1900,Boroondara,-37.81625,145.037888,Southern Metropolitan,11308
Hawthorn,56 Denham St,3,h,1955000,S,Jellis,27-05-2017,5.3,3122,3,1,2,261,0,1890,Boroondara,-37.819649,145.023666,Southern Metropolitan,11308
Hawthorn,10 Edward St,3,h,1702000,SP,Marshall,27-05-2017,5.3,3122,3,1,2,290,110,1900,Boroondara,-37.817669,145.040405,Southern Metropolitan,11308
Hawthorn,204/36 Lynch St,2,u,500000,VB,Gary,27-05-2017,5.3,3122,2,2,1,0,0,1196,Boroondara,-37.821301,145.029129,Southern Metropolitan,11308
Hawthorn,16 Marian St,4,h,3399000,S,Marshall,27-05-2017,5.3,3122,4,2,2,446,274,2002,Boroondara,-37.82785,145.038162,Southern Metropolitan,11308
Hawthorn,29 Oak St,4,h,3900000,S,Jellis,27-05-2017,5.3,3122,4,2,1,595,0,1196,Boroondara,-37.813961,145.018997,Southern Metropolitan,11308
Hawthorn,1/125 Riversdale Rd,2,u,697000,S,Marshall,27-05-2017,5.3,3122,2,1,1,0,0,1196,Boroondara,-37.828869,145.036758,Southern Metropolitan,11308
Hawthorn East,8/772 Burwood Rd,2,u,802500,S,Jellis,27-05-2017,6.2,3123,2,1,2,966,87,1970,Boroondara,-37.825241,145.055679,Southern Metropolitan,6482
Hawthorn East,6/20 Denmark Hill Rd,1,u,441000,S,Jellis,27-05-2017,6.2,3123,1,1,0,0,50,1960,Boroondara,-37.832699,145.054276,Southern Metropolitan,6482
Hawthorn East,28 Mayston St,3,h,2680000,S,Jellis,27-05-2017,6.2,3123,3,2,4,522,0,1196,Boroondara,-37.827011,145.054092,Southern Metropolitan,6482
Hawthorn East,5/305 Riversdale Rd,2,u,500000,S,hockingstuart,27-05-2017,6.2,3123,2,1,1,1324,72,1970,Boroondara,-37.83012,145.047516,Southern Metropolitan,6482
Heidelberg,3/62 Darebin St,2,t,738000,S,Miles,27-05-2017,8.9,3084,2,1,2,154,107,1985,Banyule,-37.753429,145.063278,Eastern Metropolitan,2890
Heidelberg Heights,2/34 Bamfield Rd,3,t,715000,SA,Barry,27-05-2017,8.8,3081,3,2,2,192,0,1196,Banyule,-37.74128,145.056076,Eastern Metropolitan,2947
Heidelberg Heights,31 Collins St,3,h,800000,S,Barry,27-05-2017,8.8,3081,3,1,0,583,93,1945,Banyule,-37.737518,145.052277,Eastern Metropolitan,2947
Heidelberg Heights,49C Dresden St,2,t,680000,S,Jellis,27-05-2017,8.8,3081,2,1,1,129,106,2013,Banyule,-37.74931,145.055054,Eastern Metropolitan,2947
Heidelberg Heights,67 McEwan Rd,3,h,1010000,S,Haughton,27-05-2017,8.8,3081,3,1,2,648,0,1196,Banyule,-37.73658,145.053406,Eastern Metropolitan,2947
Heidelberg Heights,1/171 Waiora Rd,3,u,630000,VB,Miles,27-05-2017,8.8,3081,3,1,1,277,0,1196,Banyule,-37.734261,145.05986,Eastern Metropolitan,2947
Heidelberg West,312 Liberty Pde,3,h,605000,S,Haughton,27-05-2017,8.8,3081,3,1,2,377,116,1960,Banyule,-37.737122,145.036896,Eastern Metropolitan,2674
Heidelberg West,314 Liberty Pde,3,h,580000,S,Haughton,27-05-2017,8.8,3081,3,1,2,429,109,1950,Banyule,-37.737041,145.036972,Eastern Metropolitan,2674
Heidelberg West,17/459 Waterdale Rd,2,u,444000,S,Miles,27-05-2017,8.8,3081,2,1,1,94,0,1196,Banyule,-37.74432,145.047211,Eastern Metropolitan,2674
Heidelberg West,581 Waterdale Rd,2,h,532000,S,Ray,27-05-2017,8.8,3081,2,2,1,220,0,1196,Banyule,-37.735489,145.048706,Eastern Metropolitan,2674
Highett,8 Sydenham St,3,h,1600000,S,hockingstuart,27-05-2017,16,3190,3,2,3,598,137,1960,Bayside,-37.953571,145.026505,Southern Metropolitan,4794
Hillside,10 Chris Ct,4,h,677000,S,Barry,27-05-2017,18,3037,4,2,2,661,196,1999,Brimbank,-37.696548,144.755386,Western Metropolitan,5556
Hillside,10 View Ct,4,h,737500,S,Brad,27-05-2017,18,3037,4,2,2,704,230,2004,Melton,-37.681751,144.740875,Western Metropolitan,5556
Hoppers Crossing,138 Bellbridge Dr,3,h,520000,SP,Barry,27-05-2017,18.4,3029,3,2,2,530,169,1999,Wyndham,-37.86713,144.710861,Western Metropolitan,13830
Hoppers Crossing,48 Branton Rd,3,h,553100,S,Triwest,27-05-2017,18.4,3029,3,2,2,540,0,1974,Wyndham,-37.876499,144.696381,Western Metropolitan,13830
Hoppers Crossing,2 Dunk Ct,3,h,418000,S,Ray,27-05-2017,18.4,3029,3,2,1,435,0,1196,Wyndham,-37.867668,144.684097,Western Metropolitan,13830
Hoppers Crossing,9 Hawthorn Dr,3,h,505000,S,Sweeney,27-05-2017,18.4,3029,3,1,1,663,142,1995,Wyndham,-37.866581,144.712204,Western Metropolitan,13830
Hoppers Crossing,8 Hayden St,3,h,492000,S,YPA,27-05-2017,18.4,3029,3,1,1,581,0,1196,Wyndham,-37.87711,144.688248,Western Metropolitan,13830
Hoppers Crossing,10 Kelwin Ct,4,h,680000,VB,hockingstuart,27-05-2017,18.4,3029,4,2,3,800,158,1990,Wyndham,-37.87051,144.714096,Western Metropolitan,13830
Hoppers Crossing,7 Lisa Ct,4,h,472000,S,Barry,27-05-2017,18.4,3029,4,2,2,546,0,1196,Wyndham,-37.85146,144.671097,Western Metropolitan,13830
Hoppers Crossing,38 MacEdon St,3,h,442500,S,Greg,27-05-2017,18.4,3029,3,1,2,537,122,1980,Wyndham,-37.870159,144.706055,Western Metropolitan,13830
Hughesdale,1/7 Dalston Rd,3,u,1203500,S,Ray,27-05-2017,12.3,3166,3,2,2,311,127,2000,Monash,-37.898289,145.081406,Southern Metropolitan,3145
Hughesdale,198 Poath Rd,3,h,1250000,VB,hockingstuart,27-05-2017,12.3,3166,3,1,2,603,0,1196,Monash,-37.90192,145.075607,Southern Metropolitan,3145
Ivanhoe,128 Green St,3,h,1475000,S,Nelson,27-05-2017,7.8,3079,3,1,2,424,114,1950,Banyule,-37.763531,145.029404,Eastern Metropolitan,5549
Ivanhoe East,8 Carmichael St,3,h,1640000,S,Nelson,27-05-2017,7.8,3079,3,1,2,617,158,1930,Banyule,-37.772121,145.058136,Eastern Metropolitan,1554
Jacana,7 Bessell Ct,3,h,590500,S,YPA,27-05-2017,14,3047,3,1,1,708,90,1960,Hume,-37.688251,144.914841,Northern Metropolitan,851
Keilor,3 Gerona St,3,h,895000,S,O'Brien,27-05-2017,14.5,3036,3,1,1,589,157,1965,Brimbank,-37.714298,144.831497,Western Metropolitan,2339
Keilor Downs,43 Tarella Dr,4,h,790000,S,Nelson,27-05-2017,15.5,3038,4,2,3,696,0,1980,Brimbank,-37.723942,144.814697,Western Metropolitan,3656
Keilor East,5 Carey Ct,3,h,825000,S,Barry,27-05-2017,11.7,3033,3,1,0,534,0,1965,Moonee Valley,-37.7444,144.861237,Western Metropolitan,5629
Keilor East,10 Cecelia Dr,3,h,806000,S,Barry,27-05-2017,11.7,3033,3,2,4,546,0,1196,Moonee Valley,-37.747608,144.852097,Western Metropolitan,5629
Keilor East,92 Sterling Dr,4,h,698000,S,Nelson,27-05-2017,11.7,3033,4,2,2,535,0,1196,Moonee Valley,-37.740829,144.855453,Western Metropolitan,5629
Keilor Park,55 Erebus St,3,h,752500,S,Nelson,27-05-2017,10.4,3042,3,2,1,468,144,1196,Brimbank,-37.722031,144.85994,Western Metropolitan,1119
Kensington,205/72 Altona St,1,u,400000,SP,Edward,27-05-2017,3.4,3031,1,1,1,0,56,2008,Melbourne,-37.797409,144.926147,Northern Metropolitan,5263
Kensington,2 Smith St,1,t,715000,S,Nelson,27-05-2017,3.4,3031,1,1,0,91,0,2006,Melbourne,-37.791401,144.930756,Northern Metropolitan,5263
Kew,29 Denmark St,3,h,1300000,SP,Biggin,27-05-2017,5.4,3101,3,1,2,257,0,1920,Boroondara,-37.81176,145.028076,Southern Metropolitan,10331
Kew,4/863 Glenferrie Rd,3,u,660000,S,Jellis,27-05-2017,5.4,3101,3,1,1,1096,0,1196,Boroondara,-37.812069,145.037094,Southern Metropolitan,10331
Kew,35 Thornton St,4,h,2425000,PI,Jellis,27-05-2017,5.4,3101,4,3,1,638,0,1196,Boroondara,-37.80719,145.022476,Southern Metropolitan,10331
Kew,1/125 Walpole St,2,t,825000,S,Jellis,27-05-2017,5.4,3101,2,1,3,193,107,1995,Boroondara,-37.79438,145.033691,Southern Metropolitan,10331
Kew,6/62 Walpole St,2,u,682000,S,Nelson,27-05-2017,5.4,3101,2,1,1,0,80,1196,Boroondara,-37.80154,145.032578,Southern Metropolitan,10331
Kew,4 Weir St,5,h,3200500,S,Kay,27-05-2017,5.4,3101,5,2,2,842,0,1196,Boroondara,-37.804691,145.052124,Southern Metropolitan,10331
Kew,117A Willsmere Rd,3,h,1110000,PI,Ray,27-05-2017,5.4,3101,3,2,2,200,0,1196,Boroondara,-37.7948,145.036407,Southern Metropolitan,10331
Kew East,9 Hartwood St,4,h,2258000,S,Jellis,27-05-2017,7.3,3102,4,1,2,836,173,1910,Boroondara,-37.79702,145.053513,Southern Metropolitan,2671
Kew East,84 Westbrook St,3,h,1650000,VB,Noel,27-05-2017,7.3,3102,3,3,1,204,0,1196,Boroondara,-37.792702,145.053497,Southern Metropolitan,2671
Keysborough,19 The Strand,4,h,1250000,S,Buxton,27-05-2017,25.200001,3173,4,2,2,560,305,2005,Greater Dandenong,-38.005119,145.149353,South-Eastern Metropolitan,8459
Kings Park,13 Camelia St,5,h,520000,SP,Ray,27-05-2017,14,3021,5,2,3,545,171,1972,Brimbank,-37.7323,144.77861,Western Metropolitan,2878
Knoxfield,8 Markhill Pl,4,h,1218000,S,Ray,27-05-2017,23.299999,3180,4,2,2,900,281,1994,Knox,-37.876949,145.2547,Eastern Metropolitan,2949
Knoxfield,8 Mistletoe Cl,4,h,1010000,S,Noel,27-05-2017,23.299999,3180,4,2,2,620,0,1196,Knox,-37.88308,145.249527,Eastern Metropolitan,2949
Lalor,3/103 Cyprus St,2,u,383000,S,Harcourts,27-05-2017,16.299999,3075,2,1,2,138,0,1196,Whittlesea,-37.67527,145.027756,Northern Metropolitan,8279
Lalor,1 Kent Rd,3,h,600000,S,Ray,27-05-2017,16.299999,3075,3,2,2,534,121,1980,Whittlesea,-37.673229,145.039764,Northern Metropolitan,8279
Lalor,61 McKimmies Rd,3,h,487000,S,Love,27-05-2017,16.299999,3075,3,1,1,533,160,1970,Whittlesea,-37.676048,145.039566,Northern Metropolitan,8279
Lalor,13 Rosemary Dr,3,h,572000,S,Love,27-05-2017,16.299999,3075,3,1,2,640,140,1975,Whittlesea,-37.6591,145.005493,Northern Metropolitan,8279
Lower Plenty,4/38 Alma St,2,u,650000,PI,Morrison,27-05-2017,14.6,3093,2,2,2,248,120,1995,Banyule,-37.724731,145.116577,Eastern Metropolitan,1624
Maidstone,1 Gilda St,3,h,793000,S,hockingstuart,27-05-2017,6.4,3012,3,1,2,417,0,1196,Maribyrnong,-37.78867,144.873962,Western Metropolitan,3873
Malvern,10 Horace St,4,h,2775000,PI,Marshall,27-05-2017,5.9,3144,4,2,2,510,0,1196,Stonnington,-37.862999,145.039459,Southern Metropolitan,4675
Malvern,13 Nicholls St,3,h,1700000,PI,Jellis,27-05-2017,5.9,3144,3,2,0,312,141,1920,Stonnington,-37.861622,145.030655,Southern Metropolitan,4675
Malvern East,3/1 Grant St,3,t,1060000,S,Jellis,27-05-2017,8.4,3145,3,1,1,206,110,1980,Stonnington,-37.871071,145.049911,Southern Metropolitan,8801
Malvern East,76 Manning Rd,4,h,2400000,S,Marshall,27-05-2017,8.4,3145,4,2,0,589,0,1196,Stonnington,-37.873909,145.055618,Southern Metropolitan,8801
Maribyrnong,21/9 Fabian Ct,2,u,530000,S,hockingstuart,27-05-2017,4.3,3032,2,1,1,81,88,1980,Maribyrnong,-37.773232,144.892685,Western Metropolitan,4918
Maribyrnong,107 Gatehouse Pl,2,u,450000,SP,Raine,27-05-2017,4.3,3032,2,1,1,0,93,1940,Maribyrnong,-37.772961,144.880569,Western Metropolitan,4918
Maribyrnong,22 The Grand,4,h,1510500,SP,Biggin,27-05-2017,4.3,3032,4,2,4,251,0,1196,Maribyrnong,-37.783901,144.894318,Western Metropolitan,4918
Maribyrnong,18/4 Wests Rd,2,u,353000,S,Biggin,27-05-2017,4.3,3032,2,1,1,4977,79,2000,Maribyrnong,-37.77367,144.881607,Western Metropolitan,4918
McKinnon,77 Nicholson St,2,h,1250000,SP,McGrath,27-05-2017,11.4,3204,2,1,2,368,0,1920,Glen Eira,-37.91304,145.037292,Southern Metropolitan,2397
McKinnon,75 Wright St,5,h,2300000,S,Hodges,27-05-2017,11.4,3204,5,2,2,904,0,1196,Glen Eira,-37.91074,145.030685,Southern Metropolitan,2397
Melbourne,1814/250 Elizabeth St,2,u,720000,S,Harcourts,27-05-2017,0,3000,2,1,1,0,86,1976,Melbourne,-37.812672,144.962723,Northern Metropolitan,17496
Melton,14 Musk Ct,3,h,295000,SP,PRDNationwide,27-05-2017,31.699999,3337,3,1,4,600,123,1975,Melton,-37.68734,144.580017,Western Victoria,3600
Melton South,3 Francis St,4,h,347500,S,hockingstuart,27-05-2017,29.799997,3338,4,2,1,587,149,1990,Melton,-37.69392,144.574677,Western Victoria,4718
Melton West,3 Becker Cl,3,h,410000,S,Reliance,27-05-2017,31.699999,3337,3,2,2,740,119,1985,Melton,-37.680519,144.551056,Northern Victoria,6065
Mentone,5A Elizabeth St,3,t,1010000,S,Buxton,27-05-2017,20,3194,3,1,2,309,0,1196,Kingston,-37.980091,145.061172,South-Eastern Metropolitan,6162
